,video_id,label,total_label,cls_label,or_label
1897,FAmdvb_1y-o,"{""Barack Obama"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
1899,FB03ZSJeOF8,"{""Joe Biden"": 1, ""Chuck Schumer"": 0, ""Jill Biden"": 0, ""Donald Trump"": 0}",0.25,0,1
1900,FB6M7aGPXNs,"{""Vladimir Putin"": 0, ""Xi Jinping"": 1, ""Wang Yi"": 0}",0.3333333333333333,1,1
1901,FBIowJ6IOiM,"{""Vladimir Putin"": 0, ""Kamala Harris"": 0, ""Gretchen Whitmer"": 0, ""Donald Trump"": 0}",0.0,0,0
1902,FBLKPzMCi9c,"{""Joe Biden"": 1, ""Michelle Obama"": 1, ""Gavin Newsom"": 0}",0.6666666666666666,1,1
1903,FBOkKRZqSgc,"{""Jimmy Kimmel"": 0, ""Michelle Obama"": 1}",0.5,1,1
1904,FCQaC_95LB0,"{""Jimmy Kimmel"": 1, ""Donald Trump"": 0}",0.5,1,1
1905,FCtEFAcW_KY,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 1, ""Kamala Harris"": 0}",0.3333333333333333,1,1
1906,FDU0npm1M2g,"{""Nancy Pelosi"": 1, ""Chuck Schumer"": 0, ""Joe Biden"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.4,1,1
1907,FDizLZ5tTVE,"{""Pete Buttigieg"": 0, ""Kamala Harris"": 0, ""Mike Pence"": 1, ""Jennifer Aniston"": 0, ""Donald Trump"": 1}",0.4,1,1
1908,FEEt21evbNE,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
1909,FEung0WpREM,"{""Michael Cohen"": 0, ""Donald Trump"": 1}",0.5,1,1
1910,FFg5jCgVXrI,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
1911,FFrdlp2oKTY,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
1912,FGDpI9ET7Y0,"{""Michael Cohen"": 1, ""Chris Christie"": 1}",1.0,1,1
1913,FGqLMIDCMrg,"{""Nancy Pelosi"": 0, ""Taylor Swift"": 0, ""Donald Trump"": 0}",0.0,0,0
1914,FHP85TY7tsM,"{""Joe Biden"": 1, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
1915,FHv7dF5Ipco,"{""Marco Rubio"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
1916,FIY_oDSnPdE,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
1917,FK74qsCysWY,"{""Bruce Springsteen"": 0, ""Elon Musk"": 1, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.25,0,1
1918,FKICX65Lkss,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
1919,FKwetgfPVbY,"{""Vladimir Putin"": 0, ""Joe Biden"": 1, ""Bruce Springsteen"": 0, ""Barack Obama"": 0, ""Harrison Ford"": 0, ""Donald Trump"": 0}",0.16666666666666666,0,1
1920,FKzR6nVJ7-k,"{""Joe Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
1921,FM9TqkvTK44,"{""Vladimir Putin"": 0, ""Volodymyr Zelenskyy"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
1922,FNUJl7Wl2Qw,"{""Barack Obama"": 0, ""Justin Timberlake"": 0}",0.0,0,0
1923,FOEHK_y0hXk,"{""Joe Biden"": 0, ""Bernie Sanders"": 0}",0.0,0,0
1924,FQHYsOKByTg,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
1925,FQIIhR5ej7E,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
1926,FQyGYKsw9Ro,"{""Kamala Harris"": 0, ""Bernie Sanders"": 1, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 0}",0.4,1,1
1927,FRWdCBjj0Tg,"{""Rudy Giuliani"": 1, ""Donald Trump"": 1, ""Mike Pence"": 1}",1.0,1,1
1928,FRmgwiVczkM,"{""Joe Biden"": 0, ""Pete Buttigieg"": 1}",0.5,1,1
1929,FSljuE--FQI,"{""Vladimir Putin"": 0, ""Justin Trudeau"": 1}",0.5,1,1
1930,FTGgTRIATIc,"{""Chris Hemsworth"": 1, ""Martin Scorsese"": 0}",0.5,1,1
1931,FTp00khr-G4,"{""Gretchen Whitmer"": 1, ""Donald Trump"": 1, ""Nancy Pelosi"": 1, ""Joe Biden"": 1}",1.0,1,1
1932,FUSdPjsvw7M,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
1933,FVggzozBWX4,"{""Vladimir Putin"": 0, ""Olaf Scholz"": 1}",0.5,1,1
1934,FVkKlUeaMkE,"{""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
1935,FWLBeDrj8ak,"{""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
1936,FWjcmcHtaDE,"{""Kamala Harris"": 1, ""Oprah Winfrey"": 1, ""Jill Biden"": 1, ""Melania Trump"": 1}",1.0,1,1
1937,FWqoEPLWcJE,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
1938,FX5fdFdFvCU,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
1939,FX7Lw7YtJzE,"{""Marco Rubio"": 1, ""Donald Trump"": 0, ""Vladimir Putin"": 0, ""Michael Dell"": 0, ""Tim Cook"": 0, ""Elon Musk"": 1}",0.3333333333333333,1,1
1940,FXgUmqjWRt0,"{""Martin Scorsese"": 0, ""Taylor Swift"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0, ""Vladimir Putin"": 1, ""Jill Biden"": 0, ""Mike Pence"": 0}",0.42857142857142855,1,1
1941,FY44S6czhy0,"{""Chuck Schumer"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 1, ""George Clooney"": 1, ""Hakeem Jeffries"": 1}",0.7142857142857143,1,1
1942,FYrTpeZXgOQ,"{""Katy Perry"": 0, ""Bob Dylan"": 0, ""Bernie Sanders"": 0}",0.0,0,0
1943,FZDLFIA3yRk,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
1944,FZOJ0kZeZDE,"{""Chuck Schumer"": 0, ""Joe Biden"": 1, ""Barack Obama"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.6,1,1
1945,FZe06FEmLRw,"{""Joe Biden"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
1946,FZiFlZeXuFw,"{""Joe Biden"": 0, ""Tim Scott"": 1, ""Donald Trump"": 0, ""Mike Pence"": 1}",0.5,1,1
1947,FZzRoFnRmyk,"{""Justin Trudeau"": 0, ""Donald Trump"": 0}",0.0,0,0
1948,F_0vPZGXZZc,"{""George Soros"": 0, ""Donald Trump"": 0, ""Justin Trudeau"": 0, ""Joe Biden"": 0, ""Hakeem Jeffries"": 0, ""Ralph Lauren"": 0}",0.0,0,0
1949,F_G-J6VVj4Q,"{""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
1950,Fdfk-vwhOaI,"{""Kamala Harris"": 0, ""Arnold Schwarzenegger"": 0, ""Justin Timberlake"": 0, ""Donald Trump"": 1, ""Jimmy Fallon"": 0}",0.2,0,1
1951,FdvuE4KDpCo,"{""Marco Rubio"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
1952,FeFw0dypaUU,"{""Britney Spears"": 0, ""George Soros"": 0, ""Olivia Rodrigo"": 1, ""Ted Cruz"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Michael Cohen"": 0, ""Will Smith"": 0}",0.125,0,1
1953,FebdPXjE5nA,"{""Jimmy Kimmel"": 0, ""Lady Gaga"": 0, ""Gretchen Whitmer"": 0, ""Donald Trump"": 0}",0.0,0,0
1954,Ff5b_HDwGx0,"{""Joe Biden"": 0, ""Chris Christie"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
1955,FfPy1EdeBsU,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
1956,FfkeIVylYMo,"{""Chuck Schumer"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 1}",0.6,1,1
1957,FfpcbbRuirQ,"{""Travis Kelce"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
1958,Fg2qs2GdQ5s,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
1959,FhAEG6B4ekk,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
1960,FiN-AWHxbGM,"{""Joe Biden"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
1961,FivXzTbpZVQ,"{""Joe Biden"": 0, ""Rudy Giuliani"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
1962,FjqbQSsKYKY,"{""Joe Biden"": 0, ""Jimmy Kimmel"": 0, ""Ryan Gosling"": 0}",0.0,0,0
1963,FjzA2cPvr5E,"{""Bruce Springsteen"": 1, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.25,0,1
1964,FmXiYsUXvIo,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
1965,Fmbnf2fIrAs,"{""Kamala Harris"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
1966,FmzJaidv3iI,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
1967,Fo-PK0edyS8,"{""Pete Buttigieg"": 0, ""Kamala Harris"": 0, ""Rudy Giuliani"": 0, ""Oprah Winfrey"": 0}",0.0,0,0
1968,FoV72Em4Qxo,"{""Melania Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
1969,Fp-Q0VEdF9E,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
1970,FpAR8TI_Nv4,"{""Marco Rubio"": 1, ""Volodymyr Zelenskyy"": 1, ""Donald Trump"": 1, ""Vladimir Putin"": 1}",1.0,1,1
1971,Fpe89Fe3uvY,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Ted Cruz"": 0, ""Mike Pence"": 0}",0.0,0,0
1972,Fqe_i6Rx7OI,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
1973,Fs8tPYEUMaU,"{""Kathy Hochul"": 1, ""Donald Trump"": 0}",0.5,1,1
1974,Ft9ypL1VVTo,"{""Joe Biden"": 1, ""Michael Cohen"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
1975,FtQPmmmeWbM,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
1976,FtWaib8Z5fs,"{""Mark Zuckerberg"": 0, ""Elon Musk"": 0}",0.0,0,0
1977,Fv6229OWpxs,"{""Melania Trump"": 0, ""Donald Trump"": 1}",0.5,1,1
1978,FvVwaiCwFIA,"{""Tom Brady"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
1979,FwK7vu09Gfg,"{""Rudy Giuliani"": 1, ""Donald Trump"": 1}",1.0,1,1
1980,FwopairkKe0,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
1981,Fwtx5daKjFM,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
1982,Fx06r5DlCYg,"{""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
1983,Fx5iwDbX1Y8,"{""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
1984,FxH-hLkiiWI,"{""Joe Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
1985,FxJ9ela-25M,"{""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Jake Sullivan"": 0, ""Joe Biden"": 0, ""Benjamin Netanyahu"": 1}",0.16666666666666666,0,1
1986,FxRZWGRaMzI,"{""Marco Rubio"": 1, ""Donald Trump"": 1, ""Vladimir Putin"": 0, ""Benjamin Netanyahu"": 1, ""Keir Starmer"": 0}",0.6,1,1
1987,FxkpKBNYOA4,"{""Kamala Harris"": 0, ""Arnold Schwarzenegger"": 0, ""Elon Musk"": 0, ""Donald Trump"": 1}",0.25,0,1
1988,Fy59Fq-GkJg,"{""David Beckham"": 0, ""Harry Kane"": 0}",0.0,0,0
1989,FyE4S-gqUNs,"{""Chris Christie"": 1, ""Donald Trump"": 0}",0.5,1,1
1990,FzOrff-KoCg,"{""Marjorie Taylor Greene"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
1992,G-zosxbQFYQ,"{""Elon Musk"": 0, ""Rupert Murdoch"": 0}",0.0,0,0
1993,G0EXmD05whw,"{""George Soros"": 1, ""Chuck Schumer"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.5,1,1
1994,G0WA_nixDJY,"{""Barack Obama"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
1995,G1hkI2TG7F4,"{""Kamala Harris"": 1, ""Taylor Swift"": 1, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Ted Cruz"": 0, ""Mike Pence"": 0}",0.2857142857142857,0,1
1996,G1wyatzXz1U,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
1997,G2yT9v6ojSw,"{""Joe Biden"": 1, ""Kamala Harris"": 0}",0.5,1,1
1998,G33f3AZDec0,"{""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
1999,G3sKhuKaVJM,"{""Blake Shelton"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2000,G46wjnkewSI,"{""Joe Biden"": 0, ""Wang Yi"": 0, ""Jake Sullivan"": 1}",0.3333333333333333,1,1
2001,G47hbqEKo64,"{""Michael Cohen"": 0, ""Rudy Giuliani"": 0, ""Donald Trump"": 0}",0.0,0,0
2002,G4Av9jSckjw,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2003,G4IurWqjWNE,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2004,G6cdfV5-DPs,"{""Kamala Harris"": 0, ""Oprah Winfrey"": 0}",0.0,0,0
2005,G6hknbxvJXc,"{""Rudy Giuliani"": 1, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2006,G7S5bcu27HY,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2007,G7o2uXp3aL8,"{""Marco Rubio"": 0, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2008,G9-fdpbbfz4,"{""Joe Biden"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2009,G9MitscoQ-E,"{""Jim Jordan"": 0, ""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2010,G9XngWhjm1I,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2011,G9iMxTkyVjE,"{""Vladimir Putin"": 1, ""Volodymyr Zelenskyy"": 1, ""Donald Trump"": 1}",1.0,1,1
2012,GAW4HFD86rE,"{""Kamala Harris"": 1, ""Taylor Swift"": 1, ""Donald Trump"": 1}",1.0,1,1
2013,GB0xHWSpZ74,"{""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2014,GBnhbgtnFp0,"{""Benjamin Netanyahu"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
2015,GC-jNTXYLkc,"{""Donald Trump"": 1, ""Melania Trump"": 1, ""Michael Cohen"": 1, ""Eric Trump"": 1}",1.0,1,1
2016,GCx-VVt1H2Q,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2017,GEbq-sL6bas,"{""Joe Biden"": 0, ""Hunter Biden"": 1, ""Patrick Mahomes"": 0}",0.3333333333333333,1,1
2018,GF--Nxvk0mI,"{""Tim Scott"": 0, ""Donald Trump"": 0}",0.0,0,0
2019,GFYRmADgT1Q,"{""Joe Biden"": 0, ""Bernie Sanders"": 1}",0.5,1,1
2020,GFql9Q-80HA,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2021,GGWIHNNu3lg,"{""Hillary Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2022,GGYaQKjERtU,"{""Marco Rubio"": 0, ""Barack Obama"": 0, ""Donald Trump"": 0, ""Bernie Sanders"": 0, ""Justin Trudeau"": 1}",0.2,0,1
2023,GGc2zVvw2UQ,"{""Kamala Harris"": 1, ""Michelle Obama"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.25,0,1
2024,GGvOKyn3WOM,"{""Taylor Swift"": 0, ""Hunter Biden"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Jim Jordan"": 0, ""Joe Biden"": 1, ""Kanye West"": 1}",0.2857142857142857,0,1
2025,GGxwn_N9DtE,"{""Dolly Parton"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2026,GHY_0gxLDDk,"{""Joe Biden"": 0, ""Donald Trump"": 0, ""Jake Sullivan"": 1}",0.3333333333333333,1,1
2027,GI0v4HAeJA0,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2028,GIagbvia5-g,"{""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
2029,GJTaWrki-9I,"{""Patrick Mahomes"": 1, ""Travis Kelce"": 0}",0.5,1,1
2030,GJjNroGe5IE,"{""Kamala Harris"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
2031,GJnQ1LAgVvk,"{""Elon Musk"": 1, ""Donald Trump"": 0, ""Justin Trudeau"": 1}",0.6666666666666666,1,1
2032,GKB6HrLWL70,"{""Keir Starmer"": 1, ""Boris Johnson"": 1}",1.0,1,1
2033,GKHrJe2p6NQ,"{""Ted Cruz"": 0, ""Elon Musk"": 0, ""Greg Abbott"": 0}",0.0,0,0
2034,GKnFZ76dV5s,"{""Narendra Modi"": 0, ""Justin Trudeau"": 1}",0.5,1,1
2035,GLKERFm_tUg,"{""Jimmy Kimmel"": 0, ""Taylor Swift"": 0}",0.0,0,0
2036,GLeVk15u_2Y,"{""Joe Biden"": 0, ""Barack Obama"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
2037,GMoZPU8hPIc,"{""Jim Jordan"": 1, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2038,GMzW1tFMjvk,"{""Joe Biden"": 1, ""Benjamin Netanyahu"": 0}",0.5,1,1
2039,GNTDchMomtI,"{""Hunter Biden"": 0, ""Donald Trump"": 1, ""Mike Pence"": 1}",0.6666666666666666,1,1
2040,GNlZi3nJPUI,"{""Pete Buttigieg"": 0, ""Keir Starmer"": 1, ""Marjorie Taylor Greene"": 0, ""Elon Musk"": 0, ""Jimmy Kimmel"": 0}",0.2,0,1
2041,GOEvw3Ts1Q0,"{""Michael Cohen"": 0, ""Donald Trump"": 0, ""Arnold Schwarzenegger"": 0}",0.0,0,0
2042,GOFTj9-Tv-w,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Bruce Springsteen"": 1}",0.16666666666666666,0,1
2043,GPodhKohMjQ,"{""Michael Cohen"": 1, ""Tim Scott"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2044,GPvOlzukz8s,"{""Joe Biden"": 0, ""Kamala Harris"": 1}",0.5,1,1
2045,GQO-wzaAY_M,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2046,GR4C-h5s_Rs,"{""Joe Biden"": 0, ""Jerome Powell"": 0, ""Donald Trump"": 0}",0.0,0,0
2047,GS8i23K8TjQ,"{""Hillary Clinton"": 1, ""Michael Cohen"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
2048,GSSjpqUTId4,"{""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Michael Cohen"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 0}",0.2,0,1
2049,GSZql17wcFk,"{""Hillary Clinton"": 1, ""Tom Brady"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Jill Biden"": 0}",0.3333333333333333,1,1
2050,GSrGjfdY5qQ,"{""Joe Biden"": 1, ""George Clooney"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.75,1,1
2051,GT2WmC0YS9Q,"{""Joe Biden"": 1, ""Ted Cruz"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2052,GTAHSaB2r6c,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2053,GTFc6P0guJ0,"{""Jimmy Fallon"": 0, ""Taylor Swift"": 1}",0.5,1,1
2054,GWqfElbIxFE,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Boris Johnson"": 0, ""Donald Trump"": 0}",0.0,0,0
2055,GYR36f74gNI,"{""Elon Musk"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
2056,GYRb5167Qz0,"{""George Clooney"": 1, ""Jimmy Fallon"": 0, ""Jimmy Kimmel"": 0}",0.3333333333333333,1,1
2057,GYcGbG0E3tg,"{""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2058,GZTX-kxff0c,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2059,GZZJJFy6cS4,"{""Kamala Harris"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 0, ""Joe Biden"": 0}",0.0,0,0
2060,GZiw-M0j1nM,"{""Pierre Poilievre"": 1, ""Donald Trump"": 0}",0.5,1,1
2061,G_qrQWjnxeE,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Hunter Biden"": 1}",0.3333333333333333,1,1
2062,GaVEdnEary4,"{""Joe Biden"": 0, ""Chuck Schumer"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2063,GbFo_cBoxhk,"{""Cyril Ramaphosa"": 0, ""Vladimir Putin"": 0}",0.0,0,0
2064,Gbs7Z7TY8mg,"{""Kamala Harris"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2065,GcSWYSc36KA,"{""Joe Biden"": 0, ""Barack Obama"": 1, ""Kamala Harris"": 0, ""Olivia Rodrigo"": 0}",0.25,0,1
2066,GdWzD_aySPs,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Barack Obama"": 1, ""Kamala Harris"": 0, ""Bernie Sanders"": 1}",0.4,1,1
2067,GdedSVictMk,"{""Kamala Harris"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2068,Ge0BXLfiAXk,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2069,GeCWB9rAhIw,"{""Vladimir Putin"": 0, ""Barack Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
2070,GeEnucX7FuE,"{""Joe Biden"": 0, ""Michael Cohen"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2071,Gf8yPvdmBBc,"{""Elon Musk"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2072,GfJnXfo-3oM,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
2073,GfqLcBwUT_E,"{""Vladimir Putin"": 1, ""Volodymyr Zelenskyy"": 1, ""Donald Trump"": 1}",1.0,1,1
2074,GfuT5PIowGo,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.4,1,1
2075,GgpvdLSoPUk,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Bernie Sanders"": 1, ""Donald Trump"": 0}",0.75,1,1
2076,Gh9dEjyB5cE,"{""Michael Cohen"": 1, ""Donald Trump"": 1}",1.0,1,1
2077,GhYIzQzDiDc,"{""Justin Trudeau"": 0, ""Donald Trump"": 0}",0.0,0,0
2078,Gha7U4Y04xA,"{""Michael Cohen"": 0, ""Michael Jordan"": 0, ""Donald Trump"": 0}",0.0,0,0
2079,GjKNuV0Dh_M,"{""Joe Biden"": 0, ""George Clooney"": 1, ""Kamala Harris"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.2,0,1
2080,Gjgmi5J8R-0,"{""Benjamin Netanyahu"": 1, ""Donald Trump"": 0}",0.5,1,1
2081,GjtKZ-H-5WI,"{""Janet Yellen"": 1, ""Xi Jinping"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2082,GkW4Wjhsy7c,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2083,Gkh6N8N4DJU,"{""Joe Biden"": 0, ""Elon Musk"": 1, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.25,0,1
2084,GlUD1tYaXmU,"{""Vladimir Putin"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2085,GmqprY8UxG0,"{""Vladimir Putin"": 0, ""Keir Starmer"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2086,GnDGMTz0iTA,"{""Nancy Pelosi"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
2087,GnaDjfYuCN4,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2088,Gnc6ZJG5ALo,"{""Joe Biden"": 0, ""Xi Jinping"": 0}",0.0,0,0
2089,Go9KqrOEwNE,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2090,GoFmhY0q7Uw,"{""Michelle Obama"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2091,GoM-64EkchU,"{""Steven Spielberg"": 1, ""Hunter Biden"": 0, ""Jimmy Kimmel"": 1, ""Tom Cruise"": 1, ""Nicole Kidman"": 1, ""Lady Gaga"": 1}",0.8333333333333334,1,1
2092,Gp4UR74Pfqo,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2093,Gpv9O_keWh4,"{""Danielle Smith"": 0, ""Donald Trump"": 0}",0.0,0,0
2094,Gr7GH8-hcik,"{""Joe Biden"": 0, ""Barack Obama"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
2095,GrT1BR-Aqvk,"{""Kamala Harris"": 1, ""Hunter Biden"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2096,Grou8V55NMw,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
